subject,condition,feature_type,body_part,channel,type,metric,axis,data
VP_06,ftsst,generic,TotalBody,ang_vel,max_val,max_val,norm,13.74917472242204
VP_06,ftsst,generic,TotalBody,ang_vel,mean,mean,norm,0.7186380592895129
VP_06,ftsst,generic,TotalBody,ang_vel,std,std,norm,1.0396320378226191
VP_06,ftsst,generic,TotalBody,vel,abs_energy,abs_energy,norm,70.5532263181356
VP_06,ftsst,generic,TotalBody,vel,cov,cov,norm,1.3813374265737697
VP_06,ftsst,generic,TotalBody,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1800.0722565390558
VP_06,ftsst,generic,TotalBody,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.044217530565274
VP_06,ftsst,generic,TotalBody,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.498437098621548
VP_06,ftsst,generic,TotalBody,vel,fft_aggregated_variance,fft_aggregated_variance,norm,4635323.072311829
VP_06,ftsst,generic,TotalBody,vel,max_val,max_val,norm,0.3125411788558607
VP_06,ftsst,generic,TotalBody,vel,mean,mean,norm,0.015412156046669921
VP_06,ftsst,generic,TotalBody,vel,std,std,norm,0.0200934914259503
VP_06,ftsst,generic,Trunk,ang_vel,abs_energy,abs_energy,norm,19957.274851195
VP_06,ftsst,generic,Trunk,ang_vel,cov,cov,norm,1.2020123364840256
VP_06,ftsst,generic,Trunk,ang_vel,entropy,entropy,x,9.77174187352365
VP_06,ftsst,generic,Trunk,ang_vel,entropy,entropy,y,9.77318122081527
VP_06,ftsst,generic,Trunk,ang_vel,entropy,entropy,z,9.771682011572121
VP_06,ftsst,generic,Trunk,ang_vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1701.1473423288087
VP_06,ftsst,generic,Trunk,ang_vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.3257777717026045
VP_06,ftsst,generic,Trunk,ang_vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.6051353955065553
VP_06,ftsst,generic,Trunk,ang_vel,fft_aggregated_variance,fft_aggregated_variance,norm,4295643.852765624
VP_06,ftsst,generic,Trunk,ang_vel,max_val,max_val,norm,6.86048117131925
VP_06,ftsst,generic,Trunk,ang_vel,mean,mean,norm,0.45213060730269605
VP_06,ftsst,generic,Trunk,ang_vel,std,std,norm,0.6367692098934086
VP_06,ftsst,generic,Trunk,vel,abs_energy,abs_energy,norm,474.0170803733334
VP_06,ftsst,generic,Trunk,vel,cov,cov,norm,1.150645526434788
VP_06,ftsst,generic,Trunk,vel,entropy,entropy,x,9.769081544112057
VP_06,ftsst,generic,Trunk,vel,entropy,entropy,y,9.769330091449975
VP_06,ftsst,generic,Trunk,vel,entropy,entropy,z,9.770070873451234
VP_06,ftsst,generic,Trunk,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1646.772345687166
VP_06,ftsst,generic,Trunk,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.277565472009683
VP_06,ftsst,generic,Trunk,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.6547620844615025
VP_06,ftsst,generic,Trunk,vel,fft_aggregated_variance,fft_aggregated_variance,norm,4372547.527991899
VP_06,ftsst,generic,Trunk,vel,max_val,max_val,norm,1.1719103408511666
VP_06,ftsst,generic,Trunk,vel,mean,mean,norm,0.06863295918293494
VP_06,ftsst,generic,Trunk,vel,std,std,norm,0.09469800309479548
VP_06,ftsst,generic,UpperExtremities,ang_vel,abs_energy,abs_energy,norm,41591.20770441626
VP_06,ftsst,generic,UpperExtremities,ang_vel,cov,cov,norm,1.3558283181450326
VP_06,ftsst,generic,UpperExtremities,ang_vel,entropy,entropy,x,9.769654138877161
VP_06,ftsst,generic,UpperExtremities,ang_vel,entropy,entropy,y,9.770389550262955
VP_06,ftsst,generic,UpperExtremities,ang_vel,entropy,entropy,z,9.772827604457067
VP_06,ftsst,generic,UpperExtremities,ang_vel,max_val,max_val,norm,12.983429138491745
VP_06,ftsst,generic,UpperExtremities,ang_vel,mean,mean,norm,0.8032442662795494
VP_06,ftsst,generic,UpperExtremities,ang_vel,std,std,norm,1.1399430298102597
VP_06,ftsst,generic,UpperExtremities,vel,abs_energy,abs_energy,norm,132.6006641075
VP_06,ftsst,generic,UpperExtremities,vel,cov,cov,norm,1.1883487020705692
VP_06,ftsst,generic,UpperExtremities,vel,entropy,entropy,x,9.768544485311022
VP_06,ftsst,generic,UpperExtremities,vel,entropy,entropy,y,9.769349037751047
VP_06,ftsst,generic,UpperExtremities,vel,entropy,entropy,z,9.771370328187228
VP_06,ftsst,generic,UpperExtremities,vel,max_val,max_val,norm,0.5813699939191024
VP_06,ftsst,generic,UpperExtremities,vel,mean,mean,norm,0.03082541554716665
VP_06,ftsst,generic,UpperExtremities,vel,std,std,norm,0.041193330673022166
VP_06,tsst,expert,Head,ang_vel,static_periods,count_per_min,norm,8.159564823209429
VP_06,tsst,expert,Head,ang_vel,static_periods,ratio_percent,norm,0.12021758839528568
VP_06,tsst,expert,Head,pos_global,absolute_movement,absolute_movement,norm,0.005532380730770079
VP_06,tsst,expert,Head,vel,static_periods,count_per_min,norm,27.33454215775159
VP_06,tsst,expert,Head,vel,static_periods,max_duration_sec,norm,11.185999999999979
VP_06,tsst,expert,Head,vel,static_periods,mean_duration_sec,norm,1.3399552238805967
VP_06,tsst,expert,Head,vel,static_periods,ratio_percent,norm,0.6104510426110606
VP_06,tsst,expert,LeftHand_RightHand,ang_vel,static_periods,count_per_min,norm,3.875793291024479
VP_06,tsst,expert,LeftHand_RightHand,ang_vel,static_periods,ratio_percent,norm,0.04525498640072551
VP_06,tsst,expert,LeftHand_RightHand,pos_global,absolute_movement,absolute_movement,norm,0.09627324712695993
VP_06,tsst,expert,LeftHand_RightHand,vel,static_periods,count_per_min,norm,24.88667271078876
VP_06,tsst,expert,LeftHand_RightHand,vel,static_periods,max_duration_sec,norm,13.97399999999999
VP_06,tsst,expert,LeftHand_RightHand,vel,static_periods,mean_duration_sec,norm,2.0224426229508183
VP_06,tsst,expert,LeftHand_RightHand,vel,static_periods,ratio_percent,norm,0.8388644605621028
VP_06,tsst,expert,LowerExtremities,ang_vel,static_periods,count_per_min,norm,25.498640072529465
VP_06,tsst,expert,LowerExtremities,ang_vel,static_periods,max_duration_sec,norm,4.283999999999992
VP_06,tsst,expert,LowerExtremities,ang_vel,static_periods,mean_duration_sec,norm,0.9363600000000012
VP_06,tsst,expert,LowerExtremities,ang_vel,static_periods,ratio_percent,norm,0.39793177697189536
VP_06,tsst,expert,LowerExtremities,pos_global,absolute_movement,absolute_movement,norm,0.09994772874715152
VP_06,tsst,expert,LowerExtremities,vel,static_periods,count_per_min,norm,30.394378966455122
VP_06,tsst,expert,LowerExtremities,vel,static_periods,max_duration_sec,norm,11.169000000000011
VP_06,tsst,expert,LowerExtremities,vel,static_periods,mean_duration_sec,norm,1.4789999999999992
VP_06,tsst,expert,LowerExtremities,vel,static_periods,ratio_percent,norm,0.7492214415231183
VP_06,tsst,expert,Spine3,ang_vel,static_periods,count_per_min,norm,15.503173164097916
VP_06,tsst,expert,Spine3,ang_vel,static_periods,ratio_percent,norm,0.22009066183136877
VP_06,tsst,expert,Spine3,vel,static_periods,count_per_min,norm,25.7026291931097
VP_06,tsst,expert,Spine3,vel,static_periods,ratio_percent,norm,0.4813327289211241
VP_06,tsst,expert,Trunk,ang_vel,static_periods,count_per_min,norm,7.955575702629194
VP_06,tsst,expert,Trunk,ang_vel,static_periods,ratio_percent,norm,0.1016069809610154
VP_06,tsst,expert,Trunk,pos_global,absolute_movement,absolute_movement,norm,0.02575001921722186
VP_06,tsst,expert,Trunk,vel,static_periods,count_per_min,norm,28.15049864007253
VP_06,tsst,expert,Trunk,vel,static_periods,ratio_percent,norm,0.4086820036264732
VP_06,tsst,expert,UpperExtremities,ang_vel,static_periods,count_per_min,norm,3.875793291024479
VP_06,tsst,expert,UpperExtremities,ang_vel,static_periods,ratio_percent,norm,0.036585448776065455
VP_06,tsst,expert,UpperExtremities,pos_global,absolute_movement,absolute_movement,norm,0.2017083774689528
VP_06,tsst,expert,UpperExtremities,vel,static_periods,count_per_min,norm,17.951042611060743
VP_06,tsst,expert,UpperExtremities,vel,static_periods,ratio_percent,norm,0.20754873073436128
VP_06,tsst,generic,CenterMass,center_mass,cov,cov,norm,0.0021348983025686785
VP_06,tsst,generic,CenterMass,center_mass,cov,cov,x,2.3493648192627763
VP_06,tsst,generic,CenterMass,center_mass,cov,cov,y,0.0021545762056802936
VP_06,tsst,generic,CenterMass,center_mass,cov,cov,z,-0.16995576556873615
VP_06,tsst,generic,CenterMass,center_mass,mean,mean,norm,0.9615782703501435
VP_06,tsst,generic,CenterMass,center_mass,mean,mean,x,0.003717084088848595
VP_06,tsst,generic,CenterMass,center_mass,mean,mean,y,0.9599681946962829
VP_06,tsst,generic,CenterMass,center_mass,mean,mean,z,-0.05403117067089755
VP_06,tsst,generic,CenterMass,center_mass,std,std,norm,0.002052871817157447
VP_06,tsst,generic,CenterMass,center_mass,std,std,x,0.008732786588582321
VP_06,tsst,generic,CenterMass,center_mass,std,std,y,0.0020683246305024786
VP_06,tsst,generic,CenterMass,center_mass,std,std,z,0.009182908975947436
VP_06,tsst,generic,Head,ang_vel,abs_energy,abs_energy,norm,1750.9913083799997
VP_06,tsst,generic,Head,ang_vel,abs_max,abs_max,x,2.2514
VP_06,tsst,generic,Head,ang_vel,abs_max,abs_max,y,1.8849
VP_06,tsst,generic,Head,ang_vel,abs_max,abs_max,z,2.3387
VP_06,tsst,generic,Head,ang_vel,cov,cov,norm,1.1415223803979953
VP_06,tsst,generic,Head,ang_vel,cov,cov,x,-5.899814022058199
VP_06,tsst,generic,Head,ang_vel,cov,cov,y,-12.340800945640426
VP_06,tsst,generic,Head,ang_vel,cov,cov,z,-8.536920432034211
VP_06,tsst,generic,Head,ang_vel,entropy,entropy,norm,9.356270089868058
VP_06,tsst,generic,Head,ang_vel,entropy,entropy,x,9.772111877713423
VP_06,tsst,generic,Head,ang_vel,entropy,entropy,y,9.775783536588454
VP_06,tsst,generic,Head,ang_vel,entropy,entropy,z,9.775149992477905
VP_06,tsst,generic,Head,ang_vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1574.1344358408703
VP_06,tsst,generic,Head,ang_vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.574206178602012
VP_06,tsst,generic,Head,ang_vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.6620703693410597
VP_06,tsst,generic,Head,ang_vel,fft_aggregated_variance,fft_aggregated_variance,norm,3757666.143125084
VP_06,tsst,generic,Head,ang_vel,max_val,max_val,norm,3.085190906572882
VP_06,tsst,generic,Head,ang_vel,mean,mean,norm,0.20755842338461833
VP_06,tsst,generic,Head,ang_vel,mean,mean,x,-0.039108148232094284
VP_06,tsst,generic,Head,ang_vel,mean,mean,y,-0.010607337941976429
VP_06,tsst,generic,Head,ang_vel,mean,mean,z,-0.01918889959202176
VP_06,tsst,generic,Head,ang_vel,mean_crossing,mean_crossing,norm,1292.0
VP_06,tsst,generic,Head,ang_vel,std,std,norm,0.23693258553366445
VP_06,tsst,generic,Head,ang_vel,std,std,x,0.23073080131644041
VP_06,tsst,generic,Head,ang_vel,std,std,y,0.13090304610507028
VP_06,tsst,generic,Head,ang_vel,std,std,z,0.1638141089953835
VP_06,tsst,generic,Head,ang_vel,zero_crossing,zero_crossing,x,1833.0
VP_06,tsst,generic,Head,ang_vel,zero_crossing,zero_crossing,y,1424.0
VP_06,tsst,generic,Head,ang_vel,zero_crossing,zero_crossing,z,1256.0
VP_06,tsst,generic,Head,rot,abs_max,abs_max,x,18.9398
VP_06,tsst,generic,Head,rot,abs_max,abs_max,y,37.5903
VP_06,tsst,generic,Head,rot,abs_max,abs_max,z,22.1834
VP_06,tsst,generic,Head,rot,cov,cov,norm,0.28439106050232027
VP_06,tsst,generic,Head,rot,cov,cov,x,-1.2774409718604982
VP_06,tsst,generic,Head,rot,cov,cov,y,-0.4436734506258607
VP_06,tsst,generic,Head,rot,entropy,entropy,norm,9.715259652567674
VP_06,tsst,generic,Head,rot,entropy,entropy,x,9.711380402249489
VP_06,tsst,generic,Head,rot,entropy,entropy,y,9.721084024289759
VP_06,tsst,generic,Head,rot,fft_aggregated_centroid,fft_aggregated_centroid,norm,396.44160095032777
VP_06,tsst,generic,Head,rot,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,29.11538415132534
VP_06,tsst,generic,Head,rot,fft_aggregated_skew,fft_aggregated_skew,norm,4.857021872390651
VP_06,tsst,generic,Head,rot,fft_aggregated_variance,fft_aggregated_variance,norm,1193553.06291117
VP_06,tsst,generic,Head,rot,max_val,max_val,norm,39.766925114345966
VP_06,tsst,generic,Head,rot,mean,mean,norm,20.373405083297644
VP_06,tsst,generic,Head,rot,mean,mean,x,-4.169155558703536
VP_06,tsst,generic,Head,rot,mean,mean,y,-15.86495458408885
VP_06,tsst,generic,Head,rot,mean,mean,z,8.666585970081593
VP_06,tsst,generic,Head,rot,std,std,norm,5.79401427768238
VP_06,tsst,generic,Head,rot,std,std,x,5.3258501287478435
VP_06,tsst,generic,Head,rot,std,std,y,7.038859144345267
VP_06,tsst,generic,Head,rot,std,std,z,5.152442535887581
VP_06,tsst,generic,Head,rot,zero_crossing,zero_crossing,x,165.0
VP_06,tsst,generic,Head,rot,zero_crossing,zero_crossing,y,13.0
VP_06,tsst,generic,Head,rot,zero_crossing,zero_crossing,z,55.0
VP_06,tsst,generic,Head,vel,abs_energy,abs_energy,norm,35.807516269999994
VP_06,tsst,generic,Head,vel,abs_max,abs_max,x,0.2134
VP_06,tsst,generic,Head,vel,abs_max,abs_max,y,0.2401
VP_06,tsst,generic,Head,vel,abs_max,abs_max,z,0.34
VP_06,tsst,generic,Head,vel,cov,cov,norm,0.8738961977711733
VP_06,tsst,generic,Head,vel,cov,cov,x,-71.18795752894518
VP_06,tsst,generic,Head,vel,cov,cov,y,54.65167637606259
VP_06,tsst,generic,Head,vel,cov,cov,z,-8.481168242966696
VP_06,tsst,generic,Head,vel,entropy,entropy,norm,9.470953416521777
VP_06,tsst,generic,Head,vel,entropy,entropy,x,9.769002045295913
VP_06,tsst,generic,Head,vel,entropy,entropy,y,9.77029140889672
VP_06,tsst,generic,Head,vel,entropy,entropy,z,9.775149804758877
VP_06,tsst,generic,Head,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1492.9317790543714
VP_06,tsst,generic,Head,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.454427895168859
VP_06,tsst,generic,Head,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.830070921199313
VP_06,tsst,generic,Head,vel,fft_aggregated_variance,fft_aggregated_variance,norm,4150325.449957551
VP_06,tsst,generic,Head,vel,max_val,max_val,norm,0.4158897089373576
VP_06,tsst,generic,Head,vel,mean,mean,norm,0.03391779907833882
VP_06,tsst,generic,Head,vel,mean,mean,x,-0.0004061366727107885
VP_06,tsst,generic,Head,vel,mean,mean,y,0.0005529181776971893
VP_06,tsst,generic,Head,vel,mean,mean,z,-0.0019576099274705347
VP_06,tsst,generic,Head,vel,mean_crossing,mean_crossing,norm,1066.0
VP_06,tsst,generic,Head,vel,std,std,norm,0.0296406356513269
VP_06,tsst,generic,Head,vel,std,std,x,0.02891204020788272
VP_06,tsst,generic,Head,vel,std,std,y,0.03021790530994906
VP_06,tsst,generic,Head,vel,std,std,z,0.016602819148979438
VP_06,tsst,generic,Head,vel,zero_crossing,zero_crossing,x,1331.0
VP_06,tsst,generic,Head,vel,zero_crossing,zero_crossing,y,1279.0
VP_06,tsst,generic,Head,vel,zero_crossing,zero_crossing,z,1763.0
VP_06,tsst,generic,LeftForeArm,ang_vel,cov,cov,norm,2.0293984527589446
VP_06,tsst,generic,LeftForeArm,ang_vel,max_val,max_val,norm,16.142632504334603
VP_06,tsst,generic,LeftForeArm,ang_vel,mean,mean,norm,0.31287283475395866
VP_06,tsst,generic,LeftForeArm,ang_vel,std,std,norm,0.6349436467599887
VP_06,tsst,generic,LeftForeArm,rot,cov,cov,norm,0.23127833892946215
VP_06,tsst,generic,LeftForeArm,rot,max_val,max_val,norm,212.36814134478834
VP_06,tsst,generic,LeftForeArm,rot,mean,mean,norm,139.20025325212976
VP_06,tsst,generic,LeftForeArm,rot,std,std,norm,32.19400335071303
VP_06,tsst,generic,LeftForeArm,vel,max_val,max_val,norm,0.0
VP_06,tsst,generic,LeftForeArm,vel,mean,mean,norm,0.0
VP_06,tsst,generic,LeftForeArm,vel,std,std,norm,0.0
VP_06,tsst,generic,LeftHand,ang_vel,abs_energy,abs_energy,norm,8842.40413364
VP_06,tsst,generic,LeftHand,ang_vel,abs_max,abs_max,x,12.0775
VP_06,tsst,generic,LeftHand,ang_vel,abs_max,abs_max,y,12.3044
VP_06,tsst,generic,LeftHand,ang_vel,abs_max,abs_max,z,10.4893
VP_06,tsst,generic,LeftHand,ang_vel,cov,cov,norm,2.0293984527589446
VP_06,tsst,generic,LeftHand,ang_vel,cov,cov,x,-50.159661958205845
VP_06,tsst,generic,LeftHand,ang_vel,cov,cov,y,-28.456271125653284
VP_06,tsst,generic,LeftHand,ang_vel,cov,cov,z,-27.048765392039986
VP_06,tsst,generic,LeftHand,ang_vel,entropy,entropy,norm,8.969973534564176
VP_06,tsst,generic,LeftHand,ang_vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,2410.9731197668616
VP_06,tsst,generic,LeftHand,ang_vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,5.281763953528337
VP_06,tsst,generic,LeftHand,ang_vel,fft_aggregated_skew,fft_aggregated_skew,norm,0.9846452345629392
VP_06,tsst,generic,LeftHand,ang_vel,fft_aggregated_variance,fft_aggregated_variance,norm,6339462.505779502
VP_06,tsst,generic,LeftHand,ang_vel,max_val,max_val,norm,16.142632504334603
VP_06,tsst,generic,LeftHand,ang_vel,mean,mean,norm,0.31287283475395866
VP_06,tsst,generic,LeftHand,ang_vel,mean,mean,x,-0.009120914551223937
VP_06,tsst,generic,LeftHand,ang_vel,mean,mean,y,-0.013207893245693563
VP_06,tsst,generic,LeftHand,ang_vel,mean,mean,z,-0.014319038984587487
VP_06,tsst,generic,LeftHand,ang_vel,mean_crossing,mean_crossing,norm,698.0
VP_06,tsst,generic,LeftHand,ang_vel,std,std,norm,0.6349436467599887
VP_06,tsst,generic,LeftHand,ang_vel,std,std,x,0.45750199063907343
VP_06,tsst,generic,LeftHand,ang_vel,std,std,y,0.37584739119814076
VP_06,tsst,generic,LeftHand,ang_vel,std,std,z,0.3873123261335814
VP_06,tsst,generic,LeftHand,ang_vel,zero_crossing,zero_crossing,x,1686.0
VP_06,tsst,generic,LeftHand,ang_vel,zero_crossing,zero_crossing,y,1842.0
VP_06,tsst,generic,LeftHand,ang_vel,zero_crossing,zero_crossing,z,1350.0
VP_06,tsst,generic,LeftHand,rot,cov,cov,norm,0.13850361240630282
VP_06,tsst,generic,LeftHand,rot,fft_aggregated_centroid,fft_aggregated_centroid,norm,779.4825906506934
VP_06,tsst,generic,LeftHand,rot,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,11.21669266206599
VP_06,tsst,generic,LeftHand,rot,fft_aggregated_skew,fft_aggregated_skew,norm,2.8693987674293764
VP_06,tsst,generic,LeftHand,rot,fft_aggregated_variance,fft_aggregated_variance,norm,2768608.2763981237
VP_06,tsst,generic,LeftHand,rot,max_val,max_val,norm,59.99834366013782
VP_06,tsst,generic,LeftHand,rot,mean,mean,norm,28.512388583237527
VP_06,tsst,generic,LeftHand,rot,std,std,norm,3.9490688171106245
VP_06,tsst,generic,LeftHand,rot,zero_crossing,zero_crossing,x,0.0
VP_06,tsst,generic,LeftHand,rot,zero_crossing,zero_crossing,y,72.0
VP_06,tsst,generic,LeftHand,rot,zero_crossing,zero_crossing,z,109.0
VP_06,tsst,generic,LeftHand,vel,abs_energy,abs_energy,norm,0.0
VP_06,tsst,generic,LeftHand,vel,abs_max,abs_max,x,0.0
VP_06,tsst,generic,LeftHand,vel,abs_max,abs_max,y,0.0
VP_06,tsst,generic,LeftHand,vel,abs_max,abs_max,z,0.0
VP_06,tsst,generic,LeftHand,vel,max_val,max_val,norm,0.0
VP_06,tsst,generic,LeftHand,vel,mean,mean,norm,0.0
VP_06,tsst,generic,LeftHand,vel,mean,mean,x,0.0
VP_06,tsst,generic,LeftHand,vel,mean,mean,y,0.0
VP_06,tsst,generic,LeftHand,vel,mean,mean,z,0.0
VP_06,tsst,generic,LeftHand,vel,mean_crossing,mean_crossing,norm,0.0
VP_06,tsst,generic,LeftHand,vel,std,std,norm,0.0
VP_06,tsst,generic,LeftHand,vel,std,std,x,0.0
VP_06,tsst,generic,LeftHand,vel,std,std,y,0.0
VP_06,tsst,generic,LeftHand,vel,std,std,z,0.0
VP_06,tsst,generic,LeftHand,vel,zero_crossing,zero_crossing,x,0.0
VP_06,tsst,generic,LeftHand,vel,zero_crossing,zero_crossing,y,0.0
VP_06,tsst,generic,LeftHand,vel,zero_crossing,zero_crossing,z,0.0
VP_06,tsst,generic,LeftLeg,ang_vel,cov,cov,norm,0.8189010001204865
VP_06,tsst,generic,LeftLeg,ang_vel,max_val,max_val,norm,0.720678471997048
VP_06,tsst,generic,LeftLeg,ang_vel,mean,mean,norm,0.05757502709458329
VP_06,tsst,generic,LeftLeg,ang_vel,std,std,norm,0.04714824726971837
VP_06,tsst,generic,LeftLeg,rot,cov,cov,norm,0.1767299822626383
VP_06,tsst,generic,LeftLeg,rot,max_val,max_val,norm,11.842344879710268
VP_06,tsst,generic,LeftLeg,rot,mean,mean,norm,6.267005086021165
VP_06,tsst,generic,LeftLeg,rot,std,std,norm,1.1075676976923845
VP_06,tsst,generic,LeftLeg,vel,cov,cov,norm,0.7997075478399457
VP_06,tsst,generic,LeftLeg,vel,max_val,max_val,norm,0.2522998612762202
VP_06,tsst,generic,LeftLeg,vel,mean,mean,norm,0.01659980653239084
VP_06,tsst,generic,LeftLeg,vel,std,std,norm,0.013274990576635792
VP_06,tsst,generic,LowerExtremities,ang_vel,cov,cov,norm,1.1373153437180366
VP_06,tsst,generic,LowerExtremities,ang_vel,max_val,max_val,norm,0.963348653268941
VP_06,tsst,generic,LowerExtremities,ang_vel,mean,mean,norm,0.05749750829266401
VP_06,tsst,generic,LowerExtremities,ang_vel,std,std,norm,0.060915225539365105
VP_06,tsst,generic,LowerExtremities,vel,cov,cov,norm,1.0303262608026078
VP_06,tsst,generic,LowerExtremities,vel,max_val,max_val,norm,0.1719072340526521
VP_06,tsst,generic,LowerExtremities,vel,mean,mean,norm,0.01476193049008725
VP_06,tsst,generic,LowerExtremities,vel,std,std,norm,0.013029468066510279
VP_06,tsst,generic,RightForeArm,ang_vel,cov,cov,norm,0.8167603173739907
VP_06,tsst,generic,RightForeArm,ang_vel,max_val,max_val,norm,2.617404200730182
VP_06,tsst,generic,RightForeArm,ang_vel,mean,mean,norm,0.31002825973551157
VP_06,tsst,generic,RightForeArm,ang_vel,std,std,norm,0.25321877981648244
VP_06,tsst,generic,RightForeArm,rot,cov,cov,norm,0.16569851880186448
VP_06,tsst,generic,RightForeArm,rot,max_val,max_val,norm,219.30358259629503
VP_06,tsst,generic,RightForeArm,rot,mean,mean,norm,124.02670227146298
VP_06,tsst,generic,RightForeArm,rot,std,std,norm,20.551040858261256
VP_06,tsst,generic,RightForeArm,vel,cov,cov,norm,0.7560712656350626
VP_06,tsst,generic,RightForeArm,vel,max_val,max_val,norm,0.3175534443207946
VP_06,tsst,generic,RightForeArm,vel,mean,mean,norm,0.03808719639734253
VP_06,tsst,generic,RightForeArm,vel,std,std,norm,0.028796634784629963
VP_06,tsst,generic,RightHand,ang_vel,abs_energy,abs_energy,norm,2827.8673813099995
VP_06,tsst,generic,RightHand,ang_vel,abs_max,abs_max,x,2.2863
VP_06,tsst,generic,RightHand,ang_vel,abs_max,abs_max,y,1.5359
VP_06,tsst,generic,RightHand,ang_vel,abs_max,abs_max,z,1.9547
VP_06,tsst,generic,RightHand,ang_vel,cov,cov,norm,0.8167603173739907
VP_06,tsst,generic,RightHand,ang_vel,cov,cov,x,-22.640732135571376
VP_06,tsst,generic,RightHand,ang_vel,cov,cov,y,-33.492440068386884
VP_06,tsst,generic,RightHand,ang_vel,cov,cov,z,-16.94145103761949
VP_06,tsst,generic,RightHand,ang_vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1247.3224957910293
VP_06,tsst,generic,RightHand,ang_vel,fft_aggregated_variance,fft_aggregated_variance,norm,2878989.472756637
VP_06,tsst,generic,RightHand,ang_vel,max_val,max_val,norm,2.617404200730182
VP_06,tsst,generic,RightHand,ang_vel,mean,mean,norm,0.31002825973551157
VP_06,tsst,generic,RightHand,ang_vel,mean,mean,x,-0.01140986514052584
VP_06,tsst,generic,RightHand,ang_vel,mean,mean,y,-0.006407139619220307
VP_06,tsst,generic,RightHand,ang_vel,mean,mean,z,-0.012812964641885766
VP_06,tsst,generic,RightHand,ang_vel,mean_crossing,mean_crossing,norm,1147.0
VP_06,tsst,generic,RightHand,ang_vel,std,std,norm,0.25321877981648244
VP_06,tsst,generic,RightHand,ang_vel,std,std,x,0.258327700349639
VP_06,tsst,generic,RightHand,ang_vel,std,std,y,0.2145907397065233
VP_06,tsst,generic,RightHand,ang_vel,std,std,z,0.21707021312725747
VP_06,tsst,generic,RightHand,ang_vel,zero_crossing,zero_crossing,x,1034.0
VP_06,tsst,generic,RightHand,ang_vel,zero_crossing,zero_crossing,y,1284.0
VP_06,tsst,generic,RightHand,ang_vel,zero_crossing,zero_crossing,z,1137.0
VP_06,tsst,generic,RightHand,rot,cov,cov,norm,0.2927622209902241
VP_06,tsst,generic,RightHand,rot,fft_aggregated_centroid,fft_aggregated_centroid,norm,660.471970439923
VP_06,tsst,generic,RightHand,rot,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,12.999234348948676
VP_06,tsst,generic,RightHand,rot,fft_aggregated_skew,fft_aggregated_skew,norm,3.1424412082227358
VP_06,tsst,generic,RightHand,rot,fft_aggregated_variance,fft_aggregated_variance,norm,2414188.0441754856
VP_06,tsst,generic,RightHand,rot,max_val,max_val,norm,47.03221362789551
VP_06,tsst,generic,RightHand,rot,mean,mean,norm,15.98705960154866
VP_06,tsst,generic,RightHand,rot,std,std,norm,4.6804070760524725
VP_06,tsst,generic,RightHand,rot,zero_crossing,zero_crossing,x,154.0
VP_06,tsst,generic,RightHand,rot,zero_crossing,zero_crossing,y,2.0
VP_06,tsst,generic,RightHand,rot,zero_crossing,zero_crossing,z,23.0
VP_06,tsst,generic,RightHand,vel,abs_energy,abs_energy,norm,13.450045379999997
VP_06,tsst,generic,RightHand,vel,abs_max,abs_max,x,0.1345
VP_06,tsst,generic,RightHand,vel,abs_max,abs_max,y,0.0948
VP_06,tsst,generic,RightHand,vel,abs_max,abs_max,z,0.0662
VP_06,tsst,generic,RightHand,vel,cov,cov,norm,0.7253979449583147
VP_06,tsst,generic,RightHand,vel,cov,cov,x,-8.177478876060528
VP_06,tsst,generic,RightHand,vel,cov,cov,y,-27.26407670132003
VP_06,tsst,generic,RightHand,vel,cov,cov,z,-4.170480077913152
VP_06,tsst,generic,RightHand,vel,entropy,entropy,norm,9.544654155294833
VP_06,tsst,generic,RightHand,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1770.3286295583591
VP_06,tsst,generic,RightHand,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,5.705712849201999
VP_06,tsst,generic,RightHand,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.5202170317368708
VP_06,tsst,generic,RightHand,vel,fft_aggregated_variance,fft_aggregated_variance,norm,4765016.696435196
