subject,condition,phase,feature_type,body_part,channel,type,metric,axis,data
VP_25,ftsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,max_duration_sec,norm,142.47699999999998
VP_25,ftsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,mean,norm,0.18373278002505541
VP_25,ftsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,mean_duration_sec,norm,100.6343333333333
VP_25,ftsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,ratio_percent,norm,99.96788079470195
VP_25,ftsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,std,norm,0.0034538582429744467
VP_25,ftsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,std_duration_sec,norm,39.16119720250304
VP_25,ftsst,talk,expert,LeftHand_RightHand,vel,static_periods,count_per_min,norm,13.112582781456954
VP_25,ftsst,talk,expert,LeftHand_RightHand,vel,static_periods,max_duration_sec,norm,12.716000000000008
VP_25,ftsst,talk,expert,LeftHand_RightHand,vel,static_periods,mean_duration_sec,norm,3.852848484848499
VP_25,ftsst,talk,expert,LeftHand_RightHand,vel,static_periods,ratio_percent,norm,84.20132450331155
VP_25,ftsst,talk,expert,LeftHand_RightHand,vel,static_periods,std_duration_sec,norm,2.280801196897019
VP_25,ftsst,talk,expert,LowerExtremities,gyr,static_periods,count_per_min,norm,0.9933774834437086
VP_25,ftsst,talk,expert,LowerExtremities,gyr,static_periods,max_duration_sec,norm,100.71199999999999
VP_25,ftsst,talk,expert,LowerExtremities,gyr,static_periods,mean_duration_sec,norm,59.36399999999999
VP_25,ftsst,talk,expert,LowerExtremities,gyr,static_periods,ratio_percent,norm,98.28476821192051
VP_25,ftsst,talk,expert,LowerExtremities,gyr,static_periods,std_duration_sec,norm,42.359824781271215
VP_25,ftsst,talk,expert,LowerExtremities,vel,static_periods,count_per_min,norm,1.1920529801324504
VP_25,ftsst,talk,expert,LowerExtremities,vel,static_periods,max_duration_sec,norm,100.46199999999999
VP_25,ftsst,talk,expert,LowerExtremities,vel,static_periods,mean_duration_sec,norm,49.46433333333332
VP_25,ftsst,talk,expert,LowerExtremities,vel,static_periods,ratio_percent,norm,98.27350993377482
VP_25,ftsst,talk,expert,LowerExtremities,vel,static_periods,std_duration_sec,norm,44.664070628041344
VP_25,ftsst,talk,expert,RightHand_Head,pos,euclidean_distance,mean,norm,0.6017722359417395
VP_25,ftsst,talk,expert,RightHand_Head,pos,euclidean_distance,std,norm,0.004667320395459997
VP_25,ftsst,talk,expert,T8,gyr,static_periods,count_per_min,norm,8.543046357615895
VP_25,ftsst,talk,expert,T8,gyr,static_periods,max_duration_sec,norm,21.73199999999997
VP_25,ftsst,talk,expert,T8,gyr,static_periods,mean_duration_sec,norm,6.50046511627908
VP_25,ftsst,talk,expert,T8,gyr,static_periods,ratio_percent,norm,92.55629139072862
VP_25,ftsst,talk,expert,T8,gyr,static_periods,std_duration_sec,norm,4.229962255538217
VP_25,ftsst,talk,expert,T8,vel,static_periods,count_per_min,norm,8.543046357615895
VP_25,ftsst,talk,expert,T8,vel,static_periods,max_duration_sec,norm,19.232000000000085
VP_25,ftsst,talk,expert,T8,vel,static_periods,mean_duration_sec,norm,6.471372093023263
VP_25,ftsst,talk,expert,T8,vel,static_periods,ratio_percent,norm,92.14205298013256
VP_25,ftsst,talk,expert,T8,vel,static_periods,std_duration_sec,norm,3.953726970023145
VP_25,ftsst,talk,expert,TotalBody,gyr,static_periods,count_per_min,norm,18.278145695364238
VP_25,ftsst,talk,expert,TotalBody,gyr,static_periods,max_duration_sec,norm,14.466000000000008
VP_25,ftsst,talk,expert,TotalBody,gyr,static_periods,mean_duration_sec,norm,2.480097826086964
VP_25,ftsst,talk,expert,TotalBody,gyr,static_periods,ratio_percent,norm,75.55264900662274
VP_25,ftsst,talk,expert,TotalBody,gyr,static_periods,std_duration_sec,norm,2.6920635536959554
VP_25,ftsst,talk,expert,TotalBody,vel,static_periods,count_per_min,norm,19.47019867549669
VP_25,ftsst,talk,expert,TotalBody,vel,static_periods,max_duration_sec,norm,6.716000000000008
VP_25,ftsst,talk,expert,TotalBody,vel,static_periods,mean_duration_sec,norm,2.3263061224489965
VP_25,ftsst,talk,expert,TotalBody,vel,static_periods,ratio_percent,norm,75.48940397351048
VP_25,ftsst,talk,expert,TotalBody,vel,static_periods,std_duration_sec,norm,1.714411776783648
VP_25,ftsst,talk,expert,Trunk,gyr,static_periods,count_per_min,norm,12.516556291390728
VP_25,ftsst,talk,expert,Trunk,gyr,static_periods,max_duration_sec,norm,21.715000000000032
VP_25,ftsst,talk,expert,Trunk,gyr,static_periods,mean_duration_sec,norm,4.200650793650801
VP_25,ftsst,talk,expert,Trunk,gyr,static_periods,ratio_percent,norm,87.62947019867563
VP_25,ftsst,talk,expert,Trunk,gyr,static_periods,std_duration_sec,norm,3.6189235886661444
VP_25,ftsst,talk,expert,Trunk,vel,static_periods,count_per_min,norm,12.119205298013245
VP_25,ftsst,talk,expert,Trunk,vel,static_periods,max_duration_sec,norm,9.216000000000008
VP_25,ftsst,talk,expert,Trunk,vel,static_periods,mean_duration_sec,norm,4.302540983606567
VP_25,ftsst,talk,expert,Trunk,vel,static_periods,ratio_percent,norm,86.90562913907304
VP_25,ftsst,talk,expert,Trunk,vel,static_periods,std_duration_sec,norm,2.022159238485523
VP_25,ftsst,talk,expert,UpperExtremities,gyr,static_periods,count_per_min,norm,8.741721854304636
VP_25,ftsst,talk,expert,UpperExtremities,gyr,static_periods,max_duration_sec,norm,32.71500000000003
VP_25,ftsst,talk,expert,UpperExtremities,gyr,static_periods,mean_duration_sec,norm,6.324272727272733
VP_25,ftsst,talk,expert,UpperExtremities,gyr,static_periods,ratio_percent,norm,92.14172185430472
VP_25,ftsst,talk,expert,UpperExtremities,gyr,static_periods,std_duration_sec,norm,7.421009943063869
VP_25,ftsst,talk,expert,UpperExtremities,vel,static_periods,count_per_min,norm,15.695364238410596
VP_25,ftsst,talk,expert,UpperExtremities,vel,static_periods,max_duration_sec,norm,7.216000000000008
VP_25,ftsst,talk,expert,UpperExtremities,vel,static_periods,mean_duration_sec,norm,3.0393670886076065
VP_25,ftsst,talk,expert,UpperExtremities,vel,static_periods,ratio_percent,norm,79.5066225165566
VP_25,ftsst,talk,expert,UpperExtremities,vel,static_periods,std_duration_sec,norm,1.8287914965564829
VP_25,ftsst,talk,generic,CenterMass,vel,cov,cov,norm,1.289225243688482
VP_25,ftsst,talk,generic,CenterMass,vel,cov,cov,x,-369.0706435822747
VP_25,ftsst,talk,generic,CenterMass,vel,cov,cov,y,-53.820071956831484
VP_25,ftsst,talk,generic,CenterMass,vel,cov,cov,z,5.692111110597945
VP_25,ftsst,talk,generic,CenterMass,vel,mean,mean,norm,0.00644481756358068
VP_25,ftsst,talk,generic,CenterMass,vel,mean,mean,x,-2.0488852097130222e-05
VP_25,ftsst,talk,generic,CenterMass,vel,mean,mean,y,-0.00013203046357615898
VP_25,ftsst,talk,generic,CenterMass,vel,mean,mean,z,0.00029361136865342164
VP_25,ftsst,talk,generic,CenterMass,vel,std,std,norm,0.00830882149393511
VP_25,ftsst,talk,generic,CenterMass,vel,std,std,x,0.00756183382974989
VP_25,ftsst,talk,generic,CenterMass,vel,std,std,y,0.007105889050162695
VP_25,ftsst,talk,generic,CenterMass,vel,std,std,z,0.0016712685337100105
VP_25,ftsst,talk,generic,Head,acc,abs_energy,abs_energy,norm,1252.1287391577291
VP_25,ftsst,talk,generic,Head,acc,abs_max,abs_max,x,3.882535
VP_25,ftsst,talk,generic,Head,acc,abs_max,abs_max,y,5.336022
VP_25,ftsst,talk,generic,Head,acc,abs_max,abs_max,z,1.18315
VP_25,ftsst,talk,generic,Head,acc,cov,cov,norm,1.4502083354005704
VP_25,ftsst,talk,generic,Head,acc,cov,cov,x,-452.1162256647297
VP_25,ftsst,talk,generic,Head,acc,cov,cov,y,546.5627419572968
VP_25,ftsst,talk,generic,Head,acc,cov,cov,z,-83.59767167611773
VP_25,ftsst,talk,generic,Head,acc,entropy,entropy,norm,9.3460635657158
VP_25,ftsst,talk,generic,Head,acc,entropy,entropy,x,9.802859438949955
VP_25,ftsst,talk,generic,Head,acc,entropy,entropy,y,9.80314139313464
VP_25,ftsst,talk,generic,Head,acc,entropy,entropy,z,9.801674858191507
VP_25,ftsst,talk,generic,Head,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,2087.149882786024
VP_25,ftsst,talk,generic,Head,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,5.530580266046346
VP_25,ftsst,talk,generic,Head,acc,fft_aggregated_skew,fft_aggregated_skew,norm,1.3187105559132277
VP_25,ftsst,talk,generic,Head,acc,fft_aggregated_variance,fft_aggregated_variance,norm,5588291.204297396
VP_25,ftsst,talk,generic,Head,acc,max_val,max_val,norm,6.139446348248757
VP_25,ftsst,talk,generic,Head,acc,mean,mean,norm,0.14922693344245075
VP_25,ftsst,talk,generic,Head,acc,mean,mean,x,-0.00036858278145695357
VP_25,ftsst,talk,generic,Head,acc,mean,mean,y,0.0003336140176600443
VP_25,ftsst,talk,generic,Head,acc,mean,mean,z,-0.0010754376931567328
VP_25,ftsst,talk,generic,Head,acc,mean_crossing,mean_crossing,norm,3144.0
VP_25,ftsst,talk,generic,Head,acc,std,std,norm,0.2164101427445082
VP_25,ftsst,talk,generic,Head,acc,std,std,x,0.16664225599732577
VP_25,ftsst,talk,generic,Head,acc,std,std,y,0.18234099224766384
VP_25,ftsst,talk,generic,Head,acc,std,std,z,0.08990408718063798
VP_25,ftsst,talk,generic,Head,gyr,abs_energy,abs_energy,norm,2292474.392373377
VP_25,ftsst,talk,generic,Head,gyr,abs_max,abs_max,x,45.3043462038
VP_25,ftsst,talk,generic,Head,gyr,abs_max,abs_max,y,40.96688377046
VP_25,ftsst,talk,generic,Head,gyr,abs_max,abs_max,z,204.75351721094
VP_25,ftsst,talk,generic,Head,gyr,cov,cov,norm,2.132915125878929
VP_25,ftsst,talk,generic,Head,gyr,cov,cov,x,39.749611906722336
VP_25,ftsst,talk,generic,Head,gyr,cov,cov,y,-19.911338215204037
VP_25,ftsst,talk,generic,Head,gyr,cov,cov,z,-61.047202876236206
VP_25,ftsst,talk,generic,Head,gyr,entropy,entropy,norm,8.949194257794455
VP_25,ftsst,talk,generic,Head,gyr,entropy,entropy,x,9.799596068194106
VP_25,ftsst,talk,generic,Head,gyr,entropy,entropy,y,9.802186625001974
VP_25,ftsst,talk,generic,Head,gyr,entropy,entropy,z,9.800442935003478
VP_25,ftsst,talk,generic,Head,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,775.1996377043799
VP_25,ftsst,talk,generic,Head,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,20.00512048223313
VP_25,ftsst,talk,generic,Head,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,3.634179647615646
VP_25,ftsst,talk,generic,Head,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,1319477.2578640573
VP_25,ftsst,talk,generic,Head,gyr,max_val,max_val,norm,209.74740285101424
VP_25,ftsst,talk,generic,Head,gyr,mean,mean,norm,4.7747759100323615
VP_25,ftsst,talk,generic,Head,gyr,mean,mean,x,0.08312025285350551
VP_25,ftsst,talk,generic,Head,gyr,mean,mean,y,-0.1419323536555342
VP_25,ftsst,talk,generic,Head,gyr,mean,mean,z,-0.1698846627678742
VP_25,ftsst,talk,generic,Head,gyr,mean_crossing,mean_crossing,norm,504.0
VP_25,ftsst,talk,generic,Head,gyr,std,std,norm,10.184191761190352
VP_25,ftsst,talk,generic,Head,gyr,std,std,x,3.3039977925154735
VP_25,ftsst,talk,generic,Head,gyr,std,std,y,2.8260630973152923
VP_25,ftsst,talk,generic,Head,gyr,std,std,z,10.370983473551387
VP_25,ftsst,talk,generic,Head,vel,abs_energy,abs_energy,norm,8.968486056023
VP_25,ftsst,talk,generic,Head,vel,abs_max,abs_max,x,0.131714
VP_25,ftsst,talk,generic,Head,vel,abs_max,abs_max,y,0.201932
VP_25,ftsst,talk,generic,Head,vel,abs_max,abs_max,z,0.029903
VP_25,ftsst,talk,generic,Head,vel,cov,cov,norm,1.1596969885233461
VP_25,ftsst,talk,generic,Head,vel,cov,cov,x,-480.84282024498305
VP_25,ftsst,talk,generic,Head,vel,cov,cov,y,-114.36094343508371
VP_25,ftsst,talk,generic,Head,vel,cov,cov,z,7.707361270598109
VP_25,ftsst,talk,generic,Head,vel,entropy,entropy,norm,9.374953369399474
VP_25,ftsst,talk,generic,Head,vel,entropy,entropy,x,9.793812870262759
VP_25,ftsst,talk,generic,Head,vel,entropy,entropy,y,9.7998420708374
VP_25,ftsst,talk,generic,Head,vel,entropy,entropy,z,9.802100015874618
VP_25,ftsst,talk,generic,Head,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1971.6296844754756
VP_25,ftsst,talk,generic,Head,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,5.068566969535598
VP_25,ftsst,talk,generic,Head,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.3476693944941738
VP_25,ftsst,talk,generic,Head,vel,fft_aggregated_variance,fft_aggregated_variance,norm,5850578.847775897
VP_25,ftsst,talk,generic,Head,vel,max_val,max_val,norm,0.2044197699171976
VP_25,ftsst,talk,generic,Head,vel,mean,mean,norm,0.014528426369139785
VP_25,ftsst,talk,generic,Head,vel,mean,mean,x,-3.8053366445916014e-05
VP_25,ftsst,talk,generic,Head,vel,mean,mean,y,-0.00010910165562913907
VP_25,ftsst,talk,generic,Head,vel,mean,mean,z,0.0002716101545253863
VP_25,ftsst,talk,generic,Head,vel,mean_crossing,mean_crossing,norm,1979.0
VP_25,ftsst,talk,generic,Head,vel,std,std,norm,0.016848572308274582
VP_25,ftsst,talk,generic,Head,vel,std,std,x,0.018297688041670063
VP_25,ftsst,talk,generic,Head,vel,std,std,y,0.012476968268077955
VP_25,ftsst,talk,generic,Head,vel,std,std,z,0.00209339758569013
VP_25,ftsst,talk,generic,LeftForeArm,acc,abs_energy,abs_energy,norm,376.80083727345004
VP_25,ftsst,talk,generic,LeftForeArm,acc,cov,cov,norm,0.7592308831493403
VP_25,ftsst,talk,generic,LeftForeArm,acc,entropy,entropy,norm,9.58064884700623
VP_25,ftsst,talk,generic,LeftForeArm,acc,max_val,max_val,norm,1.358869171745757
VP_25,ftsst,talk,generic,LeftForeArm,acc,mean,mean,norm,0.11485218877250261
VP_25,ftsst,talk,generic,LeftForeArm,acc,std,std,norm,0.0871993287133819
VP_25,ftsst,talk,generic,LeftForeArm,gyr,abs_energy,abs_energy,norm,152238.34543275856
VP_25,ftsst,talk,generic,LeftForeArm,gyr,cov,cov,norm,1.122736248825295
VP_25,ftsst,talk,generic,LeftForeArm,gyr,entropy,entropy,norm,9.432638697047405
VP_25,ftsst,talk,generic,LeftForeArm,gyr,max_val,max_val,norm,33.31977763541715
VP_25,ftsst,talk,generic,LeftForeArm,gyr,mean,mean,norm,1.9278673636662442
VP_25,ftsst,talk,generic,LeftForeArm,gyr,std,std,norm,2.16448657211535
VP_25,ftsst,talk,generic,LeftForeArm,vel,abs_energy,abs_energy,norm,5.549901531416999
VP_25,ftsst,talk,generic,LeftForeArm,vel,cov,cov,norm,1.1444376230712596
VP_25,ftsst,talk,generic,LeftForeArm,vel,entropy,entropy,norm,9.399910081191901
VP_25,ftsst,talk,generic,LeftForeArm,vel,max_val,max_val,norm,0.15326322951380086
VP_25,ftsst,talk,generic,LeftForeArm,vel,mean,mean,norm,0.011515484948711978
VP_25,ftsst,talk,generic,LeftForeArm,vel,std,std,norm,0.013178754223216804
VP_25,ftsst,talk,generic,LeftHand,acc,abs_energy,abs_energy,norm,360.35394563273996
VP_25,ftsst,talk,generic,LeftHand,acc,abs_max,abs_max,x,1.097598
VP_25,ftsst,talk,generic,LeftHand,acc,abs_max,abs_max,y,1.14972
VP_25,ftsst,talk,generic,LeftHand,acc,abs_max,abs_max,z,1.059433
VP_25,ftsst,talk,generic,LeftHand,acc,cov,cov,norm,0.7700506295146708
VP_25,ftsst,talk,generic,LeftHand,acc,cov,cov,x,-29.775557031561945
VP_25,ftsst,talk,generic,LeftHand,acc,cov,cov,y,65.17356718041874
VP_25,ftsst,talk,generic,LeftHand,acc,cov,cov,z,-163.755730171524
VP_25,ftsst,talk,generic,LeftHand,acc,entropy,entropy,norm,9.580012379079136
VP_25,ftsst,talk,generic,LeftHand,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,2708.1913351636886
VP_25,ftsst,talk,generic,LeftHand,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.628146587766941
VP_25,ftsst,talk,generic,LeftHand,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.8590137080054597
VP_25,ftsst,talk,generic,LeftHand,acc,fft_aggregated_variance,fft_aggregated_variance,norm,6368627.116757993
VP_25,ftsst,talk,generic,LeftHand,acc,max_val,max_val,norm,1.566791751015431
VP_25,ftsst,talk,generic,LeftHand,acc,mean,mean,norm,0.11173279402012574
VP_25,ftsst,talk,generic,LeftHand,acc,mean,mean,x,-0.0030626029249448124
VP_25,ftsst,talk,generic,LeftHand,acc,mean,mean,y,0.001108598730684327
VP_25,ftsst,talk,generic,LeftHand,acc,mean,mean,z,-0.00048624624724061797
VP_25,ftsst,talk,generic,LeftHand,acc,mean_crossing,mean_crossing,norm,3973.0
VP_25,ftsst,talk,generic,LeftHand,acc,std,std,norm,0.08603990837263088
VP_25,ftsst,talk,generic,LeftHand,acc,std,std,x,0.09119070805672269
VP_25,ftsst,talk,generic,LeftHand,acc,std,std,y,0.07225133385038193
VP_25,ftsst,talk,generic,LeftHand,acc,std,std,z,0.07962560926005079
VP_25,ftsst,talk,generic,LeftHand,gyr,abs_energy,abs_energy,norm,152794.287806983
VP_25,ftsst,talk,generic,LeftHand,gyr,abs_max,abs_max,x,20.189886956400002
VP_25,ftsst,talk,generic,LeftHand,gyr,abs_max,abs_max,y,19.253960390099998
VP_25,ftsst,talk,generic,LeftHand,gyr,abs_max,abs_max,z,27.41007196888
VP_25,ftsst,talk,generic,LeftHand,gyr,cov,cov,norm,1.050419478226046
VP_25,ftsst,talk,generic,LeftHand,gyr,cov,cov,x,48.97682363469171
VP_25,ftsst,talk,generic,LeftHand,gyr,cov,cov,y,2.7677200681540177
VP_25,ftsst,talk,generic,LeftHand,gyr,cov,cov,z,59.332677917356136
VP_25,ftsst,talk,generic,LeftHand,gyr,entropy,entropy,norm,9.45756021483039
VP_25,ftsst,talk,generic,LeftHand,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,1861.5284693421213
VP_25,ftsst,talk,generic,LeftHand,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,5.572398139911086
VP_25,ftsst,talk,generic,LeftHand,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,1.433373340066583
VP_25,ftsst,talk,generic,LeftHand,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,5043122.415779479
VP_25,ftsst,talk,generic,LeftHand,gyr,max_val,max_val,norm,27.825163371917963
VP_25,ftsst,talk,generic,LeftHand,gyr,mean,mean,norm,2.002236992723487
VP_25,ftsst,talk,generic,LeftHand,gyr,mean,mean,x,0.0245811038352053
VP_25,ftsst,talk,generic,LeftHand,gyr,mean,mean,y,0.4514225195211336
VP_25,ftsst,talk,generic,LeftHand,gyr,mean,mean,z,0.038492658348030895
VP_25,ftsst,talk,generic,LeftHand,gyr,mean_crossing,mean_crossing,norm,1682.0
VP_25,ftsst,talk,generic,LeftHand,gyr,std,std,norm,2.1031887371814926
VP_25,ftsst,talk,generic,LeftHand,gyr,std,std,x,1.203904387282894
VP_25,ftsst,talk,generic,LeftHand,gyr,std,std,y,1.2494111664952903
VP_25,ftsst,talk,generic,LeftHand,gyr,std,std,z,2.283872499946547
VP_25,ftsst,talk,generic,LeftHand,vel,abs_energy,abs_energy,norm,5.33701685935
VP_25,ftsst,talk,generic,LeftHand,vel,abs_max,abs_max,x,0.129221
VP_25,ftsst,talk,generic,LeftHand,vel,abs_max,abs_max,y,0.098528
VP_25,ftsst,talk,generic,LeftHand,vel,abs_max,abs_max,z,0.057142
VP_25,ftsst,talk,generic,LeftHand,vel,cov,cov,norm,1.0991836741655134
VP_25,ftsst,talk,generic,LeftHand,vel,cov,cov,x,-11.174084420448109
VP_25,ftsst,talk,generic,LeftHand,vel,cov,cov,y,6.9741657529708245
VP_25,ftsst,talk,generic,LeftHand,vel,cov,cov,z,-32.58168991129196
VP_25,ftsst,talk,generic,LeftHand,vel,entropy,entropy,norm,9.39493120186664
VP_25,ftsst,talk,generic,LeftHand,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1430.4924354761451
VP_25,ftsst,talk,generic,LeftHand,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.003507860625349
VP_25,ftsst,talk,generic,LeftHand,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.8644267545213455
VP_25,ftsst,talk,generic,LeftHand,vel,fft_aggregated_variance,fft_aggregated_variance,norm,3700050.546529496
VP_25,ftsst,talk,generic,LeftHand,vel,max_val,max_val,norm,0.15133422511447964
VP_25,ftsst,talk,generic,LeftHand,vel,mean,mean,norm,0.01154916326655823
VP_25,ftsst,talk,generic,LeftHand,vel,mean,mean,x,-0.0012929731236203093
VP_25,ftsst,talk,generic,LeftHand,vel,mean,mean,y,0.0011771015452538632
VP_25,ftsst,talk,generic,LeftHand,vel,mean,mean,z,-0.00012018714128035317
VP_25,ftsst,talk,generic,LeftHand,vel,mean_crossing,mean_crossing,norm,1317.0
VP_25,ftsst,talk,generic,LeftHand,vel,std,std,norm,0.01269465171287286
VP_25,ftsst,talk,generic,LeftHand,vel,std,std,x,0.014447790836703825
VP_25,ftsst,talk,generic,LeftHand,vel,std,std,y,0.00820930128467853
VP_25,ftsst,talk,generic,LeftHand,vel,std,std,z,0.003915900168521104
VP_25,ftsst,talk,generic,RightForeArm,acc,abs_energy,abs_energy,norm,310.11252704254497
VP_25,ftsst,talk,generic,RightForeArm,acc,cov,cov,norm,0.720894074586609
VP_25,ftsst,talk,generic,RightForeArm,acc,entropy,entropy,norm,9.599337513223263
VP_25,ftsst,talk,generic,RightForeArm,acc,max_val,max_val,norm,1.2683383982585246
VP_25,ftsst,talk,generic,RightForeArm,acc,mean,mean,norm,0.10612148121875535
VP_25,ftsst,talk,generic,RightForeArm,acc,std,std,norm,0.07650234699695485
VP_25,ftsst,talk,generic,RightForeArm,gyr,abs_energy,abs_energy,norm,140441.64080478865
VP_25,ftsst,talk,generic,RightForeArm,gyr,cov,cov,norm,1.1281825825712777
VP_25,ftsst,talk,generic,RightForeArm,gyr,entropy,entropy,norm,9.418615094783718
VP_25,ftsst,talk,generic,RightForeArm,gyr,max_val,max_val,norm,29.090298071048995
VP_25,ftsst,talk,generic,RightForeArm,gyr,mean,mean,norm,1.8466671696112187
VP_25,ftsst,talk,generic,RightForeArm,gyr,std,std,norm,2.083377736561576
VP_25,ftsst,talk,generic,RightForeArm,vel,abs_energy,abs_energy,norm,6.600334895783999
VP_25,ftsst,talk,generic,RightForeArm,vel,cov,cov,norm,1.0731308023108381
VP_25,ftsst,talk,generic,RightForeArm,vel,entropy,entropy,norm,9.402344171162975
VP_25,ftsst,talk,generic,RightForeArm,vel,max_val,max_val,norm,0.17846265683329945
VP_25,ftsst,talk,generic,RightForeArm,vel,mean,mean,norm,0.01301134344553036
VP_25,ftsst,talk,generic,RightForeArm,vel,std,std,norm,0.013962873430843861
VP_25,ftsst,talk,generic,RightHand,acc,abs_energy,abs_energy,norm,289.81659580220304
VP_25,ftsst,talk,generic,RightHand,acc,abs_max,abs_max,x,1.133435
VP_25,ftsst,talk,generic,RightHand,acc,abs_max,abs_max,y,0.668418
VP_25,ftsst,talk,generic,RightHand,acc,abs_max,abs_max,z,0.759602
VP_25,ftsst,talk,generic,RightHand,acc,cov,cov,norm,0.6923782639138728
VP_25,ftsst,talk,generic,RightHand,acc,cov,cov,x,-13.66071786455451
VP_25,ftsst,talk,generic,RightHand,acc,cov,cov,y,-27.403187435211983
VP_25,ftsst,talk,generic,RightHand,acc,cov,cov,z,138.2163299459851
VP_25,ftsst,talk,generic,RightHand,acc,entropy,entropy,norm,9.605020514916323
VP_25,ftsst,talk,generic,RightHand,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,2988.1824790072346
VP_25,ftsst,talk,generic,RightHand,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.562563843275098
VP_25,ftsst,talk,generic,RightHand,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.6311540426537539
VP_25,ftsst,talk,generic,RightHand,acc,fft_aggregated_variance,fft_aggregated_variance,norm,6714087.7943334505
VP_25,ftsst,talk,generic,RightHand,acc,max_val,max_val,norm,1.239262920659696
VP_25,ftsst,talk,generic,RightHand,acc,mean,mean,norm,0.1039780175338164
VP_25,ftsst,talk,generic,RightHand,acc,mean,mean,x,-0.005029919867549668
VP_25,ftsst,talk,generic,RightHand,acc,mean,mean,y,-0.0023733683222958058
VP_25,ftsst,talk,generic,RightHand,acc,mean,mean,z,0.000605831622516556
VP_25,ftsst,talk,generic,RightHand,acc,mean_crossing,mean_crossing,norm,4622.0
VP_25,ftsst,talk,generic,RightHand,acc,std,std,norm,0.07199211926527002
VP_25,ftsst,talk,generic,RightHand,acc,std,std,x,0.06871231619191341
VP_25,ftsst,talk,generic,RightHand,acc,std,std,y,0.06503785698866657
VP_25,ftsst,talk,generic,RightHand,acc,std,std,z,0.08373582342945982
VP_25,ftsst,talk,generic,RightHand,gyr,abs_energy,abs_energy,norm,141360.7378140721
VP_25,ftsst,talk,generic,RightHand,gyr,abs_max,abs_max,x,15.634127601260001
VP_25,ftsst,talk,generic,RightHand,gyr,abs_max,abs_max,y,12.99284943904
VP_25,ftsst,talk,generic,RightHand,gyr,abs_max,abs_max,z,27.622925791580002
VP_25,ftsst,talk,generic,RightHand,gyr,cov,cov,norm,0.9996898944577762
VP_25,ftsst,talk,generic,RightHand,gyr,cov,cov,x,-23.684329143648036
VP_25,ftsst,talk,generic,RightHand,gyr,cov,cov,y,-1.6302002059559222
VP_25,ftsst,talk,generic,RightHand,gyr,cov,cov,z,21.655718716201534
VP_25,ftsst,talk,generic,RightHand,gyr,entropy,entropy,norm,9.485056817911518
VP_25,ftsst,talk,generic,RightHand,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,1695.6239964445508
VP_25,ftsst,talk,generic,RightHand,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.082224907369644
VP_25,ftsst,talk,generic,RightHand,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,1.604087858478147
VP_25,ftsst,talk,generic,RightHand,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,4495890.603497977
VP_25,ftsst,talk,generic,RightHand,gyr,max_val,max_val,norm,28.971853257428705
VP_25,ftsst,talk,generic,RightHand,gyr,mean,mean,norm,1.9753208401713043
VP_25,ftsst,talk,generic,RightHand,gyr,mean,mean,x,-0.04953252433591391
VP_25,ftsst,talk,generic,RightHand,gyr,mean,mean,y,-0.6395796824102054
VP_25,ftsst,talk,generic,RightHand,gyr,mean,mean,z,0.10238423557827925
VP_25,ftsst,talk,generic,RightHand,gyr,mean_crossing,mean_crossing,norm,1731.0
VP_25,ftsst,talk,generic,RightHand,gyr,std,std,norm,1.974708282231097
VP_25,ftsst,talk,generic,RightHand,gyr,std,std,x,1.1731446096875413
VP_25,ftsst,talk,generic,RightHand,gyr,std,std,y,1.0426429299903401
VP_25,ftsst,talk,generic,RightHand,gyr,std,std,z,2.217204206656529
VP_25,ftsst,talk,generic,RightHand,vel,abs_energy,abs_energy,norm,5.985860992691
